query_id,doc_id,relevance,label_source,annotator,notes
web_visa_spending,company_v_556b184a6afa7316,3,assistant_review_v5,codex_assistant,review_id:review_0391 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company macro-sensitive evidence
web_apple_10q,sec_aapl_10q_000119312514024487__part2_item_1_legal_proceedings,3,assistant_review_v5,codex_assistant,review_id:review_0392 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: exact 10-Q filing
web_apple_filings,sec_aapl_8k_000032019319000117__item_2_02_results_operations_financial_condition,3,assistant_review_v5,codex_assistant,review_id:review_0393 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_apple_risk,sec_aapl_8k_000119312510012096__exhibit_99_1,1,assistant_review_v5,codex_assistant,review_id:review_0394 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company document with weak risk match
web_banks_credit_cycle,sec_crm_10q_000110852420000047__part1_item_2_mda,0,assistant_review_v5,codex_assistant,review_id:review_0395 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not bank credit-cycle evidence
web_boeing_supply_chain,sec_ba_8k_000119312510013708__exhibit_99_1,1,assistant_review_v5,codex_assistant,review_id:review_0396 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company document with weak risk match
web_chevron_energy,sec_cvx_10q_000009341020000039__part2_item_1_legal_proceedings,2,human_spotcheck_v3,user_chat,"review_id:review_0397 | review_reason:coverage_gap_candidate_top10 | Useful but not the strongest possible match, human spot-check label from chat."
web_home_depot_8k,sec_hd_8k_000119312510036962__item_9_01_financial_statements_exhibits,3,assistant_review_v5,codex_assistant,review_id:review_0398 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: requested company 8-K/current report
web_jpm_credit,sec_jpm_10k_000001961719000054__item_1a_risk_factors,3,assistant_review_v5,codex_assistant,review_id:review_0399 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_jpm_filings,sec_jpm_10k_000001961713000221__item_1_business,3,assistant_review_v5,codex_assistant,review_id:review_0400 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_microsoft_margins,sec_msft_8k_000119312521225746__item_9_01_financial_statements_exhibits,3,assistant_review_v5,codex_assistant,review_id:review_0401 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company financial or margin evidence
web_mmm_filings,sec_mmm_8k_000110465910003430__item_9_01_financial_statements_exhibits,3,assistant_review_v5,codex_assistant,review_id:review_0402 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_mmm_litigation,sec_mmm_10k_000155837017000479__item_7a_market_risk,3,assistant_review_v5,codex_assistant,review_id:review_0403 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_visa_spending,company_v_b002db7ce7d783e8,3,assistant_review_v5,codex_assistant,review_id:review_0404 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company macro-sensitive evidence
web_apple_10q,sec_aapl_10q_000119312514024487__part1_item_4_controls,3,assistant_review_v5,codex_assistant,review_id:review_0405 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: exact 10-Q filing
web_apple_filings,sec_aapl_8k_000032019321000104__exhibit_99_1,3,assistant_review_v5,codex_assistant,review_id:review_0406 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_apple_risk,sec_aapl_10k_000032019322000108__item_7_mda,1,human_spotcheck_v4,user_chat,"review_id:review_0407 | review_reason:coverage_gap_candidate_top10 | Weak fallback only, human spot-check label from chat."
web_banks_credit_cycle,sec_crm_10q_000110852420000047__part1_item_1_financial_statements,0,assistant_review_v5,codex_assistant,review_id:review_0408 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not bank credit-cycle evidence
web_boeing_supply_chain,sec_ba_10q_000001292713000041__part1_item_2_mda,3,assistant_review_v5,codex_assistant,review_id:review_0409 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_chevron_energy,sec_cvx_10q_000009341020000039__part1_item_4_controls,2,human_spotcheck_v3,user_chat,"review_id:review_0410 | review_reason:coverage_gap_candidate_top10 | Useful but not the strongest possible match, human spot-check label from chat."
web_home_depot_8k,sec_hd_8k_000119312510036962__item_2_02_results_operations_financial_condition,3,assistant_review_v5,codex_assistant,review_id:review_0411 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: requested company 8-K/current report
web_jpm_credit,sec_jpm_10k_000001961720000257__item_1a_risk_factors,3,assistant_review_v5,codex_assistant,review_id:review_0412 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_jpm_filings,sec_jpm_8k_000001961717000316__exhibit_99,3,assistant_review_v5,codex_assistant,review_id:review_0413 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_microsoft_margins,sec_msft_8k_000119312521225746__item_2_02_results_operations_financial_condition,3,assistant_review_v5,codex_assistant,review_id:review_0414 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company financial or margin evidence
web_mmm_filings,sec_mmm_8k_000110465910003430__item_2_02_results_operations_financial_condition,3,assistant_review_v5,codex_assistant,review_id:review_0415 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_mmm_litigation,sec_mmm_10k_000110465913010881__item_7a_market_risk,3,assistant_review_v5,codex_assistant,review_id:review_0416 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_visa_spending,company_v_4308d9cb289507f9,3,assistant_review_v5,codex_assistant,review_id:review_0417 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company macro-sensitive evidence
web_apple_10q,sec_aapl_10q_000119312514024487__part1_item_2_mda,3,assistant_review_v5,codex_assistant,review_id:review_0418 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: exact 10-Q filing
web_banks_credit_cycle,company_jpm_f8955ca521d543bf,1,human_spotcheck_v4,user_chat,"review_id:review_0419 | review_reason:coverage_gap_candidate_top10 | Weak fallback only, human spot-check label from chat."
web_chevron_energy,sec_cvx_10k_000009341021000009__item_1a_risk_factors,2,human_spotcheck_v4,user_chat,"review_id:review_0420 | review_reason:coverage_gap_candidate_top10 | Useful but not the strongest possible match, human spot-check label from chat."
web_home_depot_8k,sec_hd_8k_000035495017000042__exhibit_99_1,3,assistant_review_v5,codex_assistant,review_id:review_0421 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: requested company 8-K/current report
web_jpm_credit,sec_jpm_10q_000095012310102689__part2_item_1_legal_proceedings,3,assistant_review_v5,codex_assistant,review_id:review_0422 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_jpm_filings,sec_jpm_8k_000001961717000316__item_7_01_regulation_fd_disclosure,3,assistant_review_v5,codex_assistant,review_id:review_0423 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_microsoft_margins,sec_msft_8k_000119312522268356__exhibit_99_1,3,assistant_review_v5,codex_assistant,review_id:review_0424 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company financial or margin evidence
web_mmm_filings,sec_mmm_10q_000155837019009143__part2_item_1a_risk_factors,3,assistant_review_v5,codex_assistant,review_id:review_0425 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_mmm_litigation,sec_mmm_10k_000155837020000581__item_7a_market_risk,3,assistant_review_v5,codex_assistant,review_id:review_0426 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_visa_spending,company_v_eca01c23cac695ca,3,assistant_review_v5,codex_assistant,review_id:review_0427 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company macro-sensitive evidence
web_apple_risk,sec_aapl_10q_000119312514024487__part1_item_1_financial_statements,2,human_spotcheck_v5,user_chat,"review_id:review_0428 | review_reason:coverage_gap_candidate_top10 | Useful but not the strongest possible match, human spot-check label from chat."
web_banks_credit_cycle,sec_jpm_10k_000001961718000057__item_1a_risk_factors,3,assistant_review_v5,codex_assistant,review_id:review_0429 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target bank credit-cycle evidence
web_boeing_supply_chain,sec_ba_10q_000001292713000035__part1_item_2_mda,3,assistant_review_v5,codex_assistant,review_id:review_0430 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_consumer_demand,sec_ko_10k_000002134412000007__item_1a_risk_factors,3,human_spotcheck_v2,user_chat,review_id:review_0431 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: consumer-demand evidence | human_spotcheck_v2:spot_0013: Highly relevant consumer-demand risk evidence from KO Item 1A risk factors.
web_earnings_risk,sec_dis_8k_000100103914000153__exhibit_99_1,2,human_spotcheck_v2,user_chat,review_id:review_0432 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: earnings/risk-appetite evidence | human_spotcheck_v2:spot_0002: Useful earnings-risk evidence from DIS earnings release with inflation/guidance context.
web_mmm_litigation,sec_mmm_8k_000110465919023560__exhibit_99,1,human_spotcheck_v5,user_chat,"review_id:review_0433 | review_reason:coverage_gap_candidate_top10 | Weak fallback only, human spot-check label from chat."
web_visa_spending,company_v_ae0e669b80b0f736,3,assistant_review_v5,codex_assistant,review_id:review_0434 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company macro-sensitive evidence
web_apple_risk,sec_aapl_10q_000119312514157311__part1_item_1_financial_statements,3,assistant_review_v5,codex_assistant,review_id:review_0435 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_banks_credit_cycle,sec_jpm_10k_000001961718000057__item_1_business,3,assistant_review_v5,codex_assistant,review_id:review_0436 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target bank credit-cycle evidence
web_boeing_supply_chain,sec_ba_10q_000001292716000113__part1_item_1_financial_statements,3,assistant_review_v5,codex_assistant,review_id:review_0437 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_earnings_risk,sec_aapl_8k_000119312522278435__exhibit_99_1,2,human_spotcheck_v2,user_chat,review_id:review_0438 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: earnings/risk-appetite evidence | human_spotcheck_v2:spot_0003: Useful earnings-risk evidence from AAPL earnings release with consumer-demand/guidance context.
web_apple_risk,sec_aapl_10q_000162828017004790__part1_item_1_financial_statements,3,assistant_review_v5,codex_assistant,review_id:review_0439 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_banks_credit_cycle,company_v_4308d9cb289507f9,0,assistant_review_v5,codex_assistant,review_id:review_0440 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not bank credit-cycle evidence
web_boeing_supply_chain,sec_ba_10q_000001292717000024__part1_item_1_financial_statements,3,assistant_review_v5,codex_assistant,review_id:review_0441 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_apple_risk,sec_aapl_10q_000032019317000009__part1_item_1_financial_statements,3,assistant_review_v5,codex_assistant,review_id:review_0442 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_banks_credit_cycle,sec_jpm_10k_000001961722000272__item_1a_risk_factors,3,assistant_review_v5,codex_assistant,review_id:review_0443 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target bank credit-cycle evidence
web_boeing_supply_chain,sec_ba_10q_000001292721000073__part1_item_1_financial_statements,3,assistant_review_v5,codex_assistant,review_id:review_0444 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_apple_risk,sec_aapl_10q_000119312516439878__part1_item_1_financial_statements,3,assistant_review_v5,codex_assistant,review_id:review_0445 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_banks_credit_cycle,sec_jpm_10k_000001961722000272__item_1_business,3,assistant_review_v5,codex_assistant,review_id:review_0446 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target bank credit-cycle evidence
web_boeing_supply_chain,sec_ba_10q_000001292716000143__part1_item_1_financial_statements,3,assistant_review_v5,codex_assistant,review_id:review_0447 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_apple_risk,sec_aapl_10q_000162828016017809__part1_item_1_financial_statements,3,assistant_review_v5,codex_assistant,review_id:review_0448 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_banks_credit_cycle,company_axp_2e5649fcd45d7227,0,assistant_review_v5,codex_assistant,review_id:review_0449 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not bank credit-cycle evidence
web_apple_risk,sec_aapl_10q_000032019321000065__part1_item_1_financial_statements,3,assistant_review_v5,codex_assistant,review_id:review_0450 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: direct risk evidence for target company
web_banks_credit_cycle,sec_jpm_10k_000001961721000236__item_1a_risk_factors,3,assistant_review_v5,codex_assistant,review_id:review_0451 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target bank credit-cycle evidence
web_banks_credit_cycle,sec_jpm_10k_000001961721000236__item_1_business,3,assistant_review_v5,codex_assistant,review_id:review_0452 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target bank credit-cycle evidence
web_banks_credit_cycle,company_v_b145bd1d945d3472,0,assistant_review_v5,codex_assistant,review_id:review_0453 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: not bank credit-cycle evidence
web_apple_guidance,sec_aapl_8k_000032019319000002__item_9_01_financial_statements_exhibits,1,human_spotcheck_v3,user_chat,"review_id:review_0454 | review_reason:coverage_gap_candidate_top10 | Weak fallback only, human spot-check label from chat."
web_banks_credit_cycle,sec_jpm_10k_000001961719000054__item_1a_risk_factors,3,assistant_review_v5,codex_assistant,review_id:review_0455 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target bank credit-cycle evidence
web_apple_guidance,sec_aapl_8k_000032019319000117__exhibit_99_1,3,human_spotcheck_v4,user_chat,review_id:review_0456 | review_reason:coverage_gap_candidate_top10 | Highly relevant human spot-check label from chat.
web_banks_credit_cycle,sec_jpm_10k_000001961719000054__item_1_business,3,assistant_review_v5,codex_assistant,review_id:review_0457 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target bank credit-cycle evidence
web_apple_guidance,sec_aapl_8k_000032019319000117__item_2_02_results_operations_financial_condition,3,assistant_review_v5,codex_assistant,review_id:review_0458 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same company earnings/guidance evidence
web_banks_credit_cycle,sec_jpm_10k_000001961720000257__item_1a_risk_factors,3,assistant_review_v5,codex_assistant,review_id:review_0459 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target bank credit-cycle evidence
web_apple_guidance,sec_aapl_8k_000032019319000117__item_9_01_financial_statements_exhibits,1,human_spotcheck_v3,user_chat,"review_id:review_0460 | review_reason:coverage_gap_candidate_top10 | Weak fallback only, human spot-check label from chat."
web_apple_guidance,sec_aapl_8k_000032019317000067__exhibit_99_1,3,assistant_review_v5,codex_assistant,review_id:review_0461 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same company earnings/guidance evidence
web_apple_guidance,sec_aapl_8k_000032019317000067__exhibit_99_2,3,assistant_review_v5,codex_assistant,review_id:review_0462 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same company earnings/guidance evidence
web_chevron_energy,sec_cvx_8k_000095014222001875__exhibit_99_1,3,human_spotcheck_v4,user_chat,review_id:review_0463 | review_reason:near_human_spotcheck_query|primary_top10|weak_query | Highly relevant human spot-check label from chat.
web_microsoft_margins,sec_msft_8k_000119312519196501__exhibit_99_1,2,human_spotcheck_v5,user_chat,"review_id:review_0464 | review_reason:manual_spotcheck_append | Useful but not the strongest possible match, human spot-check label from chat."
